celebrity,original_image,yolo_bounding_box,face_extracted,prediction_time
pins_Chris-Pratt,Chris-Pratt241_830-,Chris-Pratt241_830-person-nn-bb-11.975702285766602-0.1972198486328125-121.0464859008789-127.06867980957031,0,5.13147759437561
pins_Chris-Pratt,Chris-Pratt45_856-,Chris-Pratt45_856-person-nn-bb-0.0-0.05119514465332031-172.6394805908203-183.38868713378906,1,4.411779403686523
pins_Chris-Pratt,Chris-Pratt31_844-,Chris-Pratt31_844-person-nn-bb-0.2906915545463562-0.13803185522556305-142.974365234375-152.9364776611328,1,4.679563283920288
pins_Chris-Pratt,Chris-Pratt247_835-,Chris-Pratt247_835-person-nn-bb-0.0-0.05820763111114502-145.0-155.0,1,4.675917148590088
pins_Chris-Pratt,Chris-Pratt4_852-,Chris-Pratt4_852-person-nn-bb-0.0-0.0-364.779296875-385.63525390625,0,4.495820045471191
pins_Chris-Pratt,Chris-Pratt177_788-,Chris-Pratt177_788-person-nn-bb-0.0-0.0-145.97947692871094-153.79901123046875,1,4.518928527832031
pins_Chris-Pratt,Chris-Pratt73_880-,Chris-Pratt73_880-person-nn-bb-0.5772560238838196-0.0-88.10718536376953-107.2059097290039,0,5.270031690597534
pins_Chris-Pratt,Chris-Pratt103_728-,Chris-Pratt103_728-person-nn-bb-0.27265191078186035-0.16535818576812744-183.26275634765625-223.58511352539062,0,5.2481794357299805
pins_Chris-Pratt,Chris-Pratt161_779-,Chris-Pratt161_779-person-nn-bb-9.810762405395508-0.13000260293483734-101.99535369873047-107.57611083984375,0,4.893934011459351
pins_Chris-Pratt,Chris-Pratt158_776-,Chris-Pratt158_776-person-nn-bb-2.0541844367980957-0.1350727081298828-151.2793426513672-180.77587890625,0,5.356210708618164
pins_Chris-Pratt,Chris-Pratt151_770-,Chris-Pratt151_770-person-nn-bb-0.0-1.8839462995529175-362.3560485839844-374.7995910644531,1,4.404653072357178
pins_Chris-Pratt,Chris-Pratt108_733-,Chris-Pratt108_733-person-nn-bb-0.6004002094268799-0.0011888504959642887-126.25138854980469-182.66567993164062,0,6.427615165710449
pins_Chris-Pratt,Chris-Pratt189_794-,Chris-Pratt189_794-person-nn-bb-2.276132345199585-0.13100135326385498-142.55218505859375-153.61277770996094,0,4.609897136688232
pins_Chris-Pratt,Chris-Pratt25_838-,Chris-Pratt25_838-person-nn-bb-0.0-0.3477119207382202-360.25384521484375-387.0,1,4.757630825042725
pins_Chris-Pratt,Chris-Pratt24_829-,Chris-Pratt24_829-person-nn-bb-0.0-0.0-209.0-199.86868286132812,0,4.31631875038147
pins_Chris-Pratt,Chris-Pratt74_881-,Chris-Pratt74_881-person-nn-bb-0.15643158555030823-0.30356770753860474-70.04637908935547-106.95450592041016,0,6.226147413253784
pins_Chris-Pratt,Chris-Pratt78_883-,Chris-Pratt78_883-person-nn-bb-0.0-0.12216796725988388-108.50886535644531-127.33866882324219,0,5.1761393547058105
pins_Chris-Pratt,Chris-Pratt248_836-,Chris-Pratt248_836-person-nn-bb-32.5123291015625-0.5938796997070312-302.0-317.94268798828125,0,5.1123902797698975
pins_Chris-Pratt,Chris-Pratt93_897-,Chris-Pratt93_897-person-nn-bb-0.0-0.0058441162109375-110.3051528930664-125.91435241699219,0,4.685518980026245
pins_Chris-Pratt,Chris-Pratt14_759-,Chris-Pratt14_759-person-nn-bb-2.3262503147125244-0.07703905552625656-86.12523651123047-106.28607177734375,0,5.358177661895752
pins_Chris-Pratt,Chris-Pratt141_760-,Chris-Pratt141_760-person-nn-bb-4.436104774475098-0.6881068348884583-144.9975128173828-152.8528594970703,0,4.442893028259277
pins_Chris-Pratt,Chris-Pratt82_889-,Chris-Pratt82_889-person-nn-bb-0.0-0.1078343391418457-135.0-154.65664672851562,0,5.197488784790039
pins_Chris-Pratt,Chris-Pratt190_796-,Chris-Pratt190_796-person-nn-bb-0.0-0.0-105.3768539428711-128.0,0,5.33257269859314
pins_Chris-Pratt,Chris-Pratt3_842-,Chris-Pratt3_842-person-nn-bb-4.0127692222595215-0.11292324215173721-175.0-184.0,1,4.615113973617554
pins_Chris-Pratt,Chris-Pratt15_769-,Chris-Pratt15_769-person-nn-bb-4.61005973815918-0.0-348.1268310546875-386.1890563964844,1,4.949320554733276
pins_Chris-Pratt,Chris-Pratt31_844-,Chris-Pratt31_844-person-nn-bb-0.0-0.23599505424499512-145.6895751953125-152.267333984375,1,4.486775636672974
pins_Chris-Pratt,Chris-Pratt221_820-,Chris-Pratt221_820-person-nn-bb-23.22041130065918-0.11540274322032928-209.0-221.0,0,5.253480434417725
pins_Chris-Pratt,Chris-Pratt23_822-,Chris-Pratt23_822-person-nn-bb-14.212769508361816-0.24699927866458893-96.29766845703125-107.07146453857422,0,5.561950206756592
pins_Chris-Pratt,Chris-Pratt181_790-,Chris-Pratt181_790-person-nn-bb-0.1305249184370041-0.0-176.2189178466797-217.79721069335938,0,5.638399362564087
pins_Chris-Pratt,Chris-Pratt236_826-,Chris-Pratt236_826-person-nn-bb-0.0-0.49661046266555786-170.2303466796875-183.77322387695312,1,4.637606859207153
pins_Chris-Pratt,Chris-Pratt233_824-,Chris-Pratt233_824-person-nn-bb-0.0-0.4319249391555786-365.0-387.0,0,4.61555814743042
pins_Chris-Pratt,Chris-Pratt137_755-,Chris-Pratt137_755-person-nn-bb-0.0-0.023452378809452057-101.33233642578125-106.800048828125,0,4.740464210510254
pins_Chris-Pratt,Chris-Pratt165_780-,Chris-Pratt165_780-person-nn-bb-47.81871795654297-1.3302092552185059-365.0-386.48980712890625,0,4.936826944351196
pins_Chris-Pratt,Chris-Pratt42_854-,Chris-Pratt42_854-person-nn-bb-33.31658935546875-0.0-171.04319763183594-183.2899169921875,0,5.852119207382202
pins_Chris-Pratt,Chris-Pratt209_812-,Chris-Pratt209_812-person-nn-bb-8.881308555603027-0.23403006792068481-255.0-266.0,0,4.614960432052612
pins_Chris-Pratt,Chris-Pratt206_808-,Chris-Pratt206_808-person-nn-bb-6.926031589508057-0.0-119.33226013183594-127.9327621459961,0,5.026628255844116
pins_Chris-Pratt,Chris-Pratt168_783-,Chris-Pratt168_783-person-nn-bb-0.28817489743232727-0.28063490986824036-166.79917907714844-218.28048706054688,0,5.646128416061401
pins_Chris-Pratt,Chris-Pratt75_882-,Chris-Pratt75_882-person-nn-bb-0.7589903473854065-0.04198193550109863-105.4111099243164-127.3628921508789,0,5.402171850204468
pins_Chris-Pratt,Chris-Pratt11_736-,Chris-Pratt11_736-person-nn-bb-29.10416603088379-0.062114812433719635-101.13217163085938-108.0,0,0.0
pins_Chris-Pratt,Chris-Pratt123_744-,Chris-Pratt123_744-person-nn-bb-2.769085168838501-0.06980609893798828-99.49925994873047-107.70405578613281,0,4.87800407409668
pins_Chris-Pratt,Chris-Pratt135_754-,Chris-Pratt135_754-person-nn-bb-10.885562896728516-0.43878018856048584-206.961181640625-219.66505432128906,1,4.581875324249268
pins_Chris-Pratt,Chris-Pratt109_734-,Chris-Pratt109_734-person-nn-bb-0.0-0.608195960521698-141.78504943847656-219.40220642089844,0,6.296248912811279
pins_Chris-Pratt,Chris-Pratt49_859-,Chris-Pratt49_859-person-nn-bb-8.240694046020508-0.0-436.0-459.52850341796875,0,4.656520843505859
pins_Chris-Pratt,Chris-Pratt167_782-,Chris-Pratt167_782-person-nn-bb-0.0-0.0-291.4905700683594-317.3702087402344,1,4.7408607006073
pins_Chris-Pratt,Chris-Pratt125_746-,Chris-Pratt125_746-person-nn-bb-19.53357696533203-0.32468777894973755-172.1284942626953-183.28973388671875,1,5.070507049560547
pins_Chris-Pratt,Chris-Pratt153_772-,Chris-Pratt153_772-person-nn-bb-0.0-0.02094116248190403-119.488037109375-127.05680084228516,0,4.703713893890381
pins_Chris-Pratt,Chris-Pratt102_727-,Chris-Pratt102_727-person-nn-bb-0.0-0.0-362.8072204589844-386.2417297363281,0,4.701249599456787
pins_Chris-Pratt,Chris-Pratt192_797-,Chris-Pratt192_797-person-nn-bb-0.5006332397460938-0.0-173.229736328125-181.2436981201172,1,4.252514123916626
pins_Chris-Pratt,Chris-Pratt166_781-,Chris-Pratt166_781-person-nn-bb-7.120513916015625-0.20050048828125-293.4537048339844-318.1891784667969,0,4.543587684631348
pins_Chris-Pratt,Chris-Pratt92_896-,Chris-Pratt92_896-person-nn-bb-0.22551564872264862-0.2527199387550354-89.43992614746094-99.0,0,4.550771474838257
pins_Chris-Pratt,Chris-Pratt155_775-,Chris-Pratt155_775-person-nn-bb-0.0-6.483675956726074-82.32968139648438-107.39063262939453,0,5.136412620544434
pins_Chris-Pratt,Chris-Pratt94_898-,Chris-Pratt94_898-person-nn-bb-0.0-9.681797981262207-207.75607299804688-223.78042602539062,0,4.251603126525879
pins_Chris-Pratt,Chris-Pratt26_839-,Chris-Pratt26_839-person-nn-bb-8.133183479309082-0.03814973682165146-120.56378936767578-128.37840270996094,0,4.704620361328125
pins_Chris-Pratt,Chris-Pratt206_806-,Chris-Pratt206_806-person-nn-bb-26.010631561279297-0.0-121.3924789428711-127.65450286865234,0,5.951523065567017
pins_Chris-Pratt,Chris-Pratt101_726-,Chris-Pratt101_726-person-nn-bb-0.0-0.0-100.10257720947266-108.0,0,4.773820877075195
pins_Chris-Pratt,Chris-Pratt20_801-,Chris-Pratt20_801-person-nn-bb-2.99493145942688-0.11812706291675568-82.27803802490234-106.38397979736328,0,5.878894805908203
pins_Chris-Pratt,Chris-Pratt30_843-,Chris-Pratt30_843-person-nn-bb-0.0-0.6335067749023438-200.64840698242188-319.93701171875,0,6.731953382492065
pins_Chris-Pratt,Chris-Pratt12_742-,Chris-Pratt12_742-person-nn-bb-0.0-0.6018994450569153-208.37179565429688-220.72958374023438,1,4.3488452434539795
pins_Chris-Pratt,Chris-Pratt39_851-,Chris-Pratt39_851-person-nn-bb-40.03243637084961-0.34465551376342773-173.4735870361328-185.0,0,5.699377775192261
pins_Chris-Pratt,Chris-Pratt152_771-,Chris-Pratt152_771-person-nn-bb-0.0-0.49676513671875-301.14520263671875-320.0,1,4.628673315048218
pins_Chris-Pratt,Chris-Pratt32_845-,Chris-Pratt32_845-person-nn-bb-1.461742877960205-0.0-139.89598083496094-154.1698455810547,1,4.9458677768707275
pins_Chris-Pratt,Chris-Pratt55_865-,Chris-Pratt55_865-person-nn-bb-0.0-0.0-141.2983856201172-154.0,1,4.86594295501709
pins_Chris-Pratt,Chris-Pratt132_751-,Chris-Pratt132_751-person-nn-bb-2.680450439453125-0.14677123725414276-90.41873168945312-127.8152084350586,0,6.08206844329834
pins_Chris-Pratt,Chris-Pratt7_878-,Chris-Pratt7_878-person-nn-bb-1.2475554943084717-0.0-115.75765228271484-128.6263885498047,1,4.98405385017395
pins_Chris-Pratt,Chris-Pratt129_749-,Chris-Pratt129_749-person-nn-bb-0.0-0.0-146.0-153.4156494140625,1,4.635702610015869
pins_Chris-Pratt,Chris-Pratt110_739-,Chris-Pratt110_739-person-nn-bb-16.127696990966797-0.20835743844509125-100.76258850097656-106.98726654052734,0,5.21289849281311
pins_Chris-Pratt,Chris-Pratt0_722-,Chris-Pratt0_722-person-nn-bb-0.8413083553314209-0.46295487880706787-250.04698181152344-265.62811279296875,1,4.35444974899292
pins_Chris-Pratt,Chris-Pratt206_809-,Chris-Pratt206_809-person-nn-bb-0.0-0.2586212158203125-119.80842590332031-127.59419250488281,0,4.375072479248047
pins_Chris-Pratt,Chris-Pratt80_887-,Chris-Pratt80_887-person-nn-bb-0.0-0.08468944579362869-205.6545867919922-218.71971130371094,1,4.834302663803101
pins_Chris-Pratt,Chris-Pratt35_847-,Chris-Pratt35_847-person-nn-bb-18.808683395385742-0.6323217749595642-365.0-384.8287658691406,0,4.883198976516724
pins_Chris-Pratt,Chris-Pratt68_876-,Chris-Pratt68_876-person-nn-bb-0.0-0.12309875339269638-120.37019348144531-128.0,0,4.572932720184326
pins_Chris-Pratt,Chris-Pratt41_853-,Chris-Pratt41_853-person-nn-bb-407.4145202636719-489.89569091796875-495.31103515625-557.6990356445312,0,0.0
pins_Chris-Pratt,Chris-Pratt28_841-,Chris-Pratt28_841-person-nn-bb-0.0-0.1896326094865799-175.0-182.80300903320312,0,4.58054780960083
pins_Chris-Pratt,Chris-Pratt65_874-,Chris-Pratt65_874-person-nn-bb-6.549848556518555-0.27227962017059326-156.40330505371094-185.0,0,5.344043493270874
pins_Chris-Pratt,Chris-Pratt154_773-,Chris-Pratt154_773-person-nn-bb-13.35258960723877-0.5944340229034424-145.18240356445312-152.3895721435547,1,5.083072662353516
pins_Chris-Pratt,Chris-Pratt206_807-,Chris-Pratt206_807-person-nn-bb-11.495361328125-0.3373686671257019-119.56587982177734-127.42236328125,0,5.032077789306641
pins_Chris-Pratt,Chris-Pratt100_725-,Chris-Pratt100_725-person-nn-bb-1.7890470027923584-0.09442505985498428-244.46949768066406-261.50347900390625,0,4.461033582687378
pins_Chris-Pratt,Chris-Pratt173_785-,Chris-Pratt173_785-person-nn-bb-0.0-0.5181233882904053-248.04541015625-263.1900329589844,1,4.326672792434692
pins_Chris-Pratt,Chris-Pratt37_849-,Chris-Pratt37_849-person-nn-bb-0.0-0.28584176301956177-174.14697265625-181.68453979492188,1,4.284944772720337
pins_Chris-Pratt,Chris-Pratt238_828-,Chris-Pratt238_828-person-nn-bb-0.0-0.22282391786575317-174.0-183.54637145996094,1,4.627638578414917
pins_Chris-Pratt,Chris-Pratt1_723-,Chris-Pratt1_723-person-nn-bb-0.0-0.7128524780273438-302.0-318.262939453125,1,4.561345100402832
pins_Chris-Pratt,Chris-Pratt142_761-,Chris-Pratt142_761-person-nn-bb-1.275312900543213-0.07315957546234131-142.72360229492188-152.88600158691406,1,4.623513221740723
pins_Chris-Pratt,Chris-Pratt134_753-,Chris-Pratt134_753-person-nn-bb-7.206939697265625-0.0026947022415697575-119.7405776977539-127.6998062133789,1,5.1751697063446045
pins_Chris-Pratt,Chris-Pratt104_729-,Chris-Pratt104_729-person-nn-bb-12.37337589263916-1.07368803024292-280.7345275878906-266.5176696777344,0,4.5036749839782715
pins_Chris-Pratt,Chris-Pratt8_886-,Chris-Pratt8_886-person-nn-bb-0.0-0.3289446234703064-436.0-463.0,1,4.319647789001465
pins_Chris-Pratt,Chris-Pratt60_870-,Chris-Pratt60_870-person-nn-bb-0.0-0.218719482421875-302.0-319.18927001953125,1,4.278982877731323
pins_Morgan-Freeman,Morgan-Freeman102_3030-,Morgan-Freeman102_3030-person-nn-bb-7.459837436676025-0.7239885926246643-207.401611328125-219.03843688964844,0,4.469729423522949
pins_Morgan-Freeman,Morgan-Freeman174_3066-,Morgan-Freeman174_3066-person-nn-bb-0.9353576898574829-3.895425319671631-115.5566177368164-127.5008773803711,0,4.444966793060303
pins_Morgan-Freeman,Morgan-Freeman189_3072-,Morgan-Freeman189_3072-person-nn-bb-1.2726008892059326-4.0267252922058105-186.0693359375-225.0,1,5.244351625442505
pins_Morgan-Freeman,Morgan-Freeman133_3048-,Morgan-Freeman133_3048-person-nn-bb-0.0-0.24441544711589813-205.8681640625-219.9808349609375,0,4.6756463050842285
pins_Morgan-Freeman,Morgan-Freeman61_3122-,Morgan-Freeman61_3122-person-nn-bb-0.0-0.4685518443584442-167.65707397460938-184.0,1,4.858282804489136
pins_Morgan-Freeman,Morgan-Freeman127_3046-,Morgan-Freeman127_3046-person-nn-bb-0.0-0.18729400634765625-295.16998291015625-319.9969482421875,0,4.610774278640747
pins_Morgan-Freeman,Morgan-Freeman114_3036-,Morgan-Freeman114_3036-person-nn-bb-37.58123779296875-0.012068700976669788-253.9368438720703-261.8601379394531,0,5.322916030883789
pins_Morgan-Freeman,Morgan-Freeman26_3102-,Morgan-Freeman26_3102-person-nn-bb-9.227914810180664-0.6128708124160767-136.383056640625-151.98475646972656,0,4.876320123672485
pins_Morgan-Freeman,Morgan-Freeman120_3039-,Morgan-Freeman120_3039-person-nn-bb-0.0-0.0-145.2181854248047-152.097900390625,0,4.4722747802734375
pins_Morgan-Freeman,Morgan-Freeman151_3053-,Morgan-Freeman151_3053-person-nn-bb-0.0-0.358673095703125-150.13897705078125-184.0,0,5.0175158977508545
pins_Morgan-Freeman,Morgan-Freeman207_3085-,Morgan-Freeman207_3085-person-nn-bb-0.0-0.0057373046875-121.0-126.70927429199219,0,4.363494396209717
pins_Morgan-Freeman,Morgan-Freeman123_3041-,Morgan-Freeman123_3041-person-nn-bb-0.0-0.0-250.6248321533203-257.8612976074219,0,4.199737310409546
pins_Morgan-Freeman,Morgan-Freeman16_3055-,Morgan-Freeman16_3055-person-nn-bb-1.1312241554260254-0.0-174.17706298828125-182.60556030273438,0,4.360567808151245
pins_Morgan-Freeman,Morgan-Freeman75_3128-,Morgan-Freeman75_3128-person-nn-bb-0.0-0.29403409361839294-210.40777587890625-221.0,0,4.3246636390686035
pins_Morgan-Freeman,Morgan-Freeman123_3041-,Morgan-Freeman123_3041-person-nn-bb-129.6835479736328-21.931764602661133-250.7168731689453-264.0,0,0.0
pins_Morgan-Freeman,Morgan-Freeman120_3040-,Morgan-Freeman120_3040-person-nn-bb-0.0-0.1918172836303711-174.33148193359375-181.8373565673828,1,4.348524808883667
pins_Morgan-Freeman,Morgan-Freeman29_3104-,Morgan-Freeman29_3104-person-nn-bb-1.297287940979004-0.0-365.0-385.9914855957031,1,4.594680070877075
pins_Morgan-Freeman,Morgan-Freeman126_3045-,Morgan-Freeman126_3045-person-nn-bb-0.0-0.21832942962646484-126.46057891845703-152.62344360351562,0,5.360079288482666
pins_Morgan-Freeman,Morgan-Freeman8_3130-,Morgan-Freeman8_3130-person-nn-bb-0.0-11.45883560180664-351.0239562988281-387.0,1,4.730397701263428
pins_Morgan-Freeman,Morgan-Freeman168_3063-,Morgan-Freeman168_3063-person-nn-bb-0.0-1.8671156167984009-494.60479736328125-558.0,0,4.894298315048218
pins_Morgan-Freeman,Morgan-Freeman214_3089-,Morgan-Freeman214_3089-person-nn-bb-0.8977274894714355-1.0652034282684326-171.08358764648438-182.14913940429688,0,4.619239568710327
pins_Morgan-Freeman,Morgan-Freeman195_3076-,Morgan-Freeman195_3076-person-nn-bb-0.0-0.31102150678634644-207.62721252441406-219.50755310058594,0,4.2603600025177
pins_Morgan-Freeman,Morgan-Freeman162_3057-,Morgan-Freeman162_3057-person-nn-bb-39.081668853759766-0.19915658235549927-174.0-181.37615966796875,0,5.618600130081177
pins_Morgan-Freeman,Morgan-Freeman90_3133-,Morgan-Freeman90_3133-person-nn-bb-0.0-0.651531994342804-117.08073425292969-127.79240417480469,1,4.7445056438446045
pins_Morgan-Freeman,Morgan-Freeman4_3111-,Morgan-Freeman4_3111-person-nn-bb-35.303077697753906-0.4636715054512024-248.20860290527344-263.3241882324219,0,5.451476097106934
pins_Morgan-Freeman,Morgan-Freeman58_3119-,Morgan-Freeman58_3119-person-nn-bb-0.0-0.801352858543396-203.4684295654297-224.2450714111328,0,4.726173400878906
pins_Morgan-Freeman,Morgan-Freeman100_3029-,Morgan-Freeman100_3029-person-nn-bb-2.5278215408325195-33.91388702392578-425.5354919433594-553.4230346679688,0,5.351135969161987
pins_Morgan-Freeman,Morgan-Freeman231_3097-,Morgan-Freeman231_3097-person-nn-bb-20.203121185302734-24.9396915435791-208.51963806152344-219.55593872070312,1,4.4133079051971436
pins_Morgan-Freeman,Morgan-Freeman139_3049-,Morgan-Freeman139_3049-person-nn-bb-0.0-0.0-363.0292053222656-376.2651062011719,0,4.599618434906006
pins_Morgan-Freeman,Morgan-Freeman196_3077-,Morgan-Freeman196_3077-person-nn-bb-0.0-0.0-355.7021789550781-463.0,0,5.534592628479004
pins_Morgan-Freeman,Morgan-Freeman161_3056-,Morgan-Freeman161_3056-person-nn-bb-0.0-0.3798057734966278-230.98040771484375-264.6698303222656,0,4.68320107460022
pins_Morgan-Freeman,Morgan-Freeman209_3086-,Morgan-Freeman209_3086-person-nn-bb-0.0-0.26184579730033875-232.86715698242188-262.47467041015625,0,4.584120512008667
pins_Morgan-Freeman,Morgan-Freeman17_3064-,Morgan-Freeman17_3064-person-nn-bb-0.0-6.025091648101807-244.989990234375-266.0,1,4.317337274551392
pins_Morgan-Freeman,Morgan-Freeman53_3117-,Morgan-Freeman53_3117-person-nn-bb-0.0-1.8532676696777344-358.45269775390625-463.0,0,5.585292100906372
pins_Morgan-Freeman,Morgan-Freeman230_3096-,Morgan-Freeman230_3096-person-nn-bb-2.3560943603515625-0.6336593627929688-299.80718994140625-320.0,1,4.88928484916687
pins_Morgan-Freeman,Morgan-Freeman203_3083-,Morgan-Freeman203_3083-person-nn-bb-18.009057998657227-0.24031010270118713-174.0617218017578-184.0,0,4.977234601974487
pins_Morgan-Freeman,Morgan-Freeman53_3117-,Morgan-Freeman53_3117-person-nn-bb-0.0-0.33881327509880066-359.15435791015625-463.0,0,5.684019088745117
pins_Morgan-Freeman,Morgan-Freeman224_3092-,Morgan-Freeman224_3092-person-nn-bb-0.0-0.32161495089530945-195.4842529296875-215.47433471679688,0,4.739526748657227
pins_Morgan-Freeman,Morgan-Freeman70_3127-,Morgan-Freeman70_3127-person-nn-bb-30.49532699584961-0.248582124710083-246.8685760498047-262.0,0,5.284676551818848
pins_Morgan-Freeman,Morgan-Freeman50_3116-,Morgan-Freeman50_3116-person-nn-bb-0.0-0.050798892974853516-172.05897521972656-184.68215942382812,0,4.691848039627075
pins_Morgan-Freeman,Morgan-Freeman41_3112-,Morgan-Freeman41_3112-person-nn-bb-18.635540008544922-1.7095069885253906-464.0-422.50701904296875,0,4.677405834197998
pins_Morgan-Freeman,Morgan-Freeman11_3034-,Morgan-Freeman11_3034-person-nn-bb-0.0-1.5555956363677979-418.8406677246094-461.29412841796875,0,4.717224836349487
pins_Morgan-Freeman,Morgan-Freeman14_3050-,Morgan-Freeman14_3050-person-nn-bb-9.066429138183594-0.3032015562057495-238.7247772216797-260.338134765625,0,0.0
pins_Morgan-Freeman,Morgan-Freeman148_3052-,Morgan-Freeman148_3052-person-nn-bb-0.2429867684841156-2.4712133407592773-249.6939239501953-241.447509765625,0,4.244688272476196
pins_Morgan-Freeman,Morgan-Freeman79_3129-,Morgan-Freeman79_3129-person-nn-bb-0.014678478240966797-0.0-145.54937744140625-151.97177124023438,0,4.241575002670288
pins_Morgan-Freeman,Morgan-Freeman85_3132-,Morgan-Freeman85_3132-person-nn-bb-0.0-0.22883939743041992-146.0-152.68470764160156,0,4.640008211135864
pins_Morgan-Freeman,Morgan-Freeman105_3032-,Morgan-Freeman105_3032-person-nn-bb-1.2197582721710205-0.8456176519393921-107.17230987548828-127.6222915649414,0,5.192798376083374
pins_Morgan-Freeman,Morgan-Freeman37_3109-,Morgan-Freeman37_3109-person-nn-bb-0.0-3.1260299682617188-293.0802307128906-319.46533203125,1,4.5772082805633545
pins_Morgan-Freeman,Morgan-Freeman46_3114-,Morgan-Freeman46_3114-person-nn-bb-0.0-0.0-321.8893737792969-383.281982421875,0,5.303251504898071
pins_Morgan-Freeman,Morgan-Freeman12_3038-,Morgan-Freeman12_3038-person-nn-bb-9.629095077514648-0.0-206.0406951904297-219.65869140625,0,4.809649705886841
